track_id,genres
30183,"6, 10, 465"
30184,"6, 10, 465"
30185,"6, 10, 465"
30186,"6, 10, 465"
30187,"6, 10, 465"
30188,"6, 10, 465"
30189,"6, 10, 465"
30192,"15, 181"
30196,107
30198,"32, 38"
30199,311
30201,1
30206,19
30207,19
30208,"38, 181"
30230,21
30231,21
30240,21
30241,21
30242,21
30244,21
30245,21
30246,21
30247,21
30248,21
30251,"6, 10, 12, 76, 360"
30252,"6, 10, 12, 76, 360"
30253,"6, 10, 12, 76, 360"
30254,"6, 10, 12, 76, 360"
30255,"6, 10, 12, 76, 360"
30256,"6, 10, 12, 76, 360"
30257,"6, 10, 12, 76, 360"
30258,"6, 10, 12, 76, 360"
30259,"6, 10, 12, 76, 360"
30260,"6, 10, 12, 76, 360"
30261,"6, 10, 12, 76, 360"
30262,"6, 10, 12, 76, 360"
30263,"6, 10, 12, 76, 360"
30264,"6, 10, 12, 76, 360"
30265,"6, 10, 12, 76, 360"
30290,"4, 17, 137, 322"
30291,"12, 76, 103"
30292,"2, 15, 22, 38"
30293,38
30294,"2, 38, 89"
30295,"2, 38, 89"
30296,"2, 38, 89"
30297,"2, 38, 89"
30298,"2, 38, 89"
30299,"2, 38, 89"
30300,"2, 38, 89"
30301,"2, 38, 89"
30302,"15, 181, 236"
30303,"15, 181, 236"
30304,"15, 181, 236"
30305,"15, 181, 236"
30306,"15, 181, 236"
30307,"15, 181, 236"
30309,"15, 181, 236"
30310,"15, 181, 236"
30312,"32, 47, 167"
30313,38
30315,"15, 181, 236"
30316,38
30318,38
30319,38
30320,38
30321,38
30322,38
30323,38
30324,38
30325,38
30326,38
30327,38
30328,38
30329,38
30330,38
30332,"12, 27, 32"
30333,"12, 27, 32"
30334,"12, 27, 32"
30335,"12, 27, 32"
30336,"12, 27, 32"
30337,"12, 27, 32"
30338,"12, 27, 32"
30339,"12, 27, 32"
30340,"12, 27, 32"
30341,"12, 27, 32"
30342,"12, 27, 32"
30343,"12, 27, 32"
30344,"12, 27, 32"
30345,"12, 27, 32"
30346,"12, 27, 32"
30348,"27, 32"
30349,"27, 32"
30350,"27, 32"
30351,"27, 32"
30352,"27, 32"
30353,"27, 32"
30354,"27, 32"
30355,"27, 32"
30356,"27, 32"
30357,"27, 32"
30358,"27, 32"
30359,"27, 32"
30360,"15, 38, 41, 297"
30361,"15, 38, 41, 297"
30362,"15, 38, 41, 297"
30363,"15, 38, 41, 297"
30364,"15, 38, 41, 297"
30365,"15, 38, 41, 297"
30366,"15, 38, 41, 297"
30367,"15, 38, 41, 297"
30368,"15, 38, 41, 297"
30369,"15, 38, 41, 297"
30370,"15, 38, 41, 297"
30371,"15, 38, 41, 297"
30372,"15, 38, 41, 297"
30373,"15, 38, 41, 297"
30374,15
30375,15
30376,15
30377,15
30378,15
30379,15
30380,15
30381,15
30382,15
30383,15
30384,15
30386,"8, 137, 360"
30387,"8, 137, 360"
30388,"8, 137, 360"
30389,"8, 137, 360"
30390,"8, 137, 360"
30391,"8, 137, 360"
30392,"8, 137, 360"
30394,"8, 137, 360"
30395,"8, 137, 360"
30396,"25, 27"
30397,"25, 27"
30399,"25, 27"
30400,"25, 27"
30401,"25, 27"
30403,"25, 27"
30404,"25, 27"
30405,"25, 27"
30407,"25, 27"
30408,"25, 27"
30409,"25, 27"
30410,"25, 27"
30411,"25, 27"
30413,"25, 27"
30414,"25, 27"
30415,"25, 27"
30416,"25, 27"
30417,"25, 27"
30420,"13, 15, 42, 47, 236, 286, 296"
30421,"13, 15, 42, 47, 236, 286, 296"
30422,"13, 15, 42, 47, 236, 286, 296"
30423,"13, 15, 42, 47, 236, 286, 296"
30424,"13, 15, 42, 47, 236, 286, 296"
30425,"13, 15, 42, 47, 236, 286, 296"
30426,"13, 15, 42, 47, 236, 286, 296"
30427,"13, 15, 42, 47, 236, 286, 296"
30428,"13, 15, 42, 47, 236, 286, 296"
30429,"13, 15, 42, 47, 236, 286, 296"
30430,"13, 15, 42, 47, 236, 286, 296"
30431,"13, 15, 42, 47, 236, 286, 296"
30432,"13, 15, 42, 47, 236, 286, 296"
30433,"13, 15, 42, 47, 236, 286, 296"
30434,"13, 15, 42, 47, 236, 286, 296"
30435,"13, 15, 42, 47, 236, 286, 296"
30436,"13, 15, 42, 47, 236, 286, 296"
30437,1
30438,"13, 15, 42, 47, 236, 286, 296"
30456,"1, 32, 38"
30457,"1, 32, 38"
30458,"1, 32, 38"
30459,"1, 32, 38"
30460,"1, 32, 38"
30461,"1, 32, 38"
30462,"1, 32, 38"
30463,"1, 32, 38"
30465,250
30466,250
30467,250
30468,250
30469,250
30470,250
30471,250
30472,250
30473,250
30474,250
30475,250
30476,250
30477,250
30478,250
30479,250
30480,"27, 41, 47"
30481,"27, 41, 47"
30482,"27, 41, 47"
30483,"27, 41, 47"
30484,"27, 41, 47"
30486,10
30487,10
30488,10
30492,38
30493,38
30495,38
30496,38
30497,38
30498,38
30499,38
30500,38
30501,38
30503,"49, 250"
30504,"49, 250"
30506,"49, 250"
30507,111
30508,111
30510,"1, 32, 38"
30511,"1, 32, 38"
30512,"1, 32, 38"
30513,"1, 32, 38"
30514,"1, 32, 38"
30515,"1, 32, 38"
30516,"1, 32, 38"
30517,"1, 32, 38"
30518,"240, 296, 297"
30519,"240, 296, 297"
30520,"240, 296, 297"
30521,"240, 296, 297"
30522,"240, 296, 297"
30544,"1, 38"
30545,"1, 36, 38, 58"
30546,"1, 36, 38, 58"
30549,"38, 224"
30571,"38, 224"
30592,"38, 224"
30593,"38, 224"
30594,"38, 224"
30595,"38, 224"
30598,"38, 224"
30601,"38, 224"
30602,"38, 224"
30603,"38, 224"
30604,"38, 224"
30605,"38, 224"
30606,"38, 224"
30607,"10, 15, 66"
30608,"10, 15, 66"
30609,"10, 15, 66"
30610,"10, 15, 66"
30611,"10, 15, 66"
30612,"10, 15, 66"
30613,"10, 15, 66"
30614,"10, 15, 66"
30615,"10, 15, 66"
30616,"10, 15, 66"
30617,"10, 15, 66"
30618,"10, 15, 66"
30619,"10, 15, 66"
30620,"10, 15, 66"
30621,"10, 15, 66"
30622,"10, 15, 66"
30623,"10, 15, 66"
30624,"38, 224"
30625,"38, 224"
30626,"38, 224"
30627,"38, 224"
30628,"38, 224"
30629,"38, 224"
30630,"38, 224"
30631,"38, 224"
30632,"38, 224"
30633,"58, 89"
30634,"58, 89"
30636,"1, 32, 38, 125"
30638,"2, 38, 58"
30639,"2, 38, 58"
30642,"2, 38, 58"
30643,"2, 38, 58"
30644,"2, 38, 58"
30645,"2, 38, 58"
30646,"2, 38, 58"
30647,"2, 38, 58"
30648,"2, 38, 58"
30649,"2, 38, 58"
30650,"2, 38, 58"
30651,"38, 247, 456"
30652,"38, 247, 456"
30653,"38, 247, 456"
30654,"38, 247, 456"
30655,"38, 247, 456"
30656,"38, 247, 456"
30657,"38, 247, 456"
30664,"38, 247, 456"
30665,"38, 247, 456"
30667,"38, 247, 456"
30668,"38, 247, 456"
30669,"38, 247, 456"
30673,"1, 38, 41, 187"
30675,"1, 38, 41, 187"
30676,"38, 247, 456"
30677,"1, 38, 41, 187"
30678,"38, 247, 456"
30679,"38, 247, 456"
30680,"38, 247, 456"
30681,"38, 247, 456"
30682,"38, 247, 456"
30683,"38, 247, 456"
30684,"4, 33, 38, 102, 247, 456"
30685,"4, 33, 38, 102, 247, 456"
30686,"4, 33, 38, 102, 247, 456"
30687,"4, 33, 38, 102, 247, 456"
30688,"1, 38, 41, 187"
30689,"1, 38, 41, 247"
30690,"1, 38, 41, 247"
30691,"1, 38, 41, 247"
30692,"1, 38, 41, 247"
30693,"1, 38, 41, 247"
30694,"1, 38, 41, 247"
30695,"1, 38, 41, 247"
30696,"1, 38, 41, 247"
30697,"1, 38, 41, 247"
30698,"1, 38, 41, 247"
30699,"1, 38, 41, 247"
30700,"1, 38, 41, 247"
30701,"1, 38, 41, 247"
30702,"1, 38, 41, 247"
30703,"1, 38, 41, 247"
30704,"1, 38, 41, 247"
30705,"1, 38, 41, 247"
30706,"1, 38, 41, 247"
30707,"1, 38, 41, 247"
30708,"1, 38, 41, 247"
30709,"1, 38, 41, 247"
30710,"1, 38, 41, 247"
30711,"1, 38, 41, 247"
30712,"1, 38, 41, 247"
30713,"1, 38, 41, 247"
30714,"1, 38, 41, 247"
30715,"1, 38, 41, 247"
30716,"1, 38, 41, 247"
30717,"1, 38, 41, 247"
30718,"1, 38, 41, 247"
30719,"1, 38, 41, 247"
30720,"1, 38, 41, 247"
30721,"1, 38, 41, 247"
30722,"1, 38, 41, 247"
30723,"1, 38, 41, 247"
30724,"4, 378"
30726,"4, 378"
30727,297
30728,297
30729,297
30730,297
30731,297
30732,297
30733,297
30734,297
30735,297
30736,297
30737,297
30738,297
30739,297
30740,1
30746,"2, 15, 27, 79, 184, 240, 400, 468"
30747,"2, 15, 27, 79, 184, 240, 400, 468"
30748,"2, 15, 27, 79, 184, 240, 400, 468"
30766,"2, 15, 27, 79, 184, 240, 400, 468"
30767,"2, 15, 27, 79, 184, 240, 400, 468"
30768,"2, 15, 27, 79, 184, 240, 400, 468"
30769,"2, 15, 27, 79, 184, 240, 400, 468"
30770,"2, 15, 27, 79, 184, 240, 400, 468"
30772,"2, 15, 27, 79, 184, 240, 400, 468"
30773,"2, 15, 27, 79, 184, 240, 400, 468"
30774,"2, 15, 27, 79, 184, 240, 400, 468"
30775,"2, 15, 27, 79, 184, 240, 400, 468"
30776,"2, 15, 27, 79, 184, 240, 400, 468"
30777,"2, 15, 27, 79, 184, 240, 400, 468"
30778,"2, 15, 27, 79, 184, 240, 400, 468"
30779,"2, 15, 27, 79, 184, 240, 400, 468"
30780,"2, 15, 27, 79, 184, 240, 400, 468"
30781,"2, 15, 27, 79, 184, 240, 400, 468"
30782,"2, 15, 27, 79, 184, 240, 400, 468"
30783,"2, 15, 27, 79, 184, 240, 400, 468"
30834,"1, 38, 247"
30835,"1, 38, 247"
30836,"1, 38, 247"
30837,"1, 38, 247"
30838,"12, 66, 76"
30839,"12, 66, 76"
30840,"12, 66, 76"
30841,"12, 66, 76"
30842,"12, 66, 76"
30843,"12, 66, 76"
30844,"12, 66, 76"
30845,"12, 66, 76"
30846,"12, 66, 76"
30847,"12, 66, 76"
30848,"12, 66, 76"
30849,"1, 38, 247"
30850,"1, 33, 53, 76"
30851,"1, 33, 53, 76"
30852,"1, 33, 53, 76"
30853,"1, 33, 53, 76"
30854,"1, 33, 53, 76"
30855,"1, 33, 53, 76"
30856,"1, 33, 53, 76"
30857,"1, 33, 53, 76"
30858,"1, 33, 53, 76"
30859,"1, 33, 53, 76"
30860,"1, 33, 53, 76"
30861,"1, 33, 53, 76"
30862,"1, 33, 53, 76"
30863,"1, 33, 53, 76"
30864,"1, 33, 53, 76"
30865,"25, 58"
30866,"3, 12"
30893,"286, 296, 468"
30894,"286, 296, 468"
30895,"286, 296, 468"
30896,"286, 296, 468"
30897,"286, 296, 468"
30898,"286, 296, 468"
30899,"286, 296, 468"
30900,"286, 296, 468"
30901,"286, 296, 468"
30902,"286, 296, 468"
30903,"286, 296, 468"
30904,"286, 296, 468"
30905,"286, 296, 468"
30906,"15, 21, 296, 468"
30907,"15, 21, 296, 468"
30908,"15, 21, 296, 468"
30909,"15, 21, 296, 468"
30910,"15, 21, 296, 468"
30911,"15, 21, 296, 468"
30912,"15, 21, 296, 468"
30913,"15, 21, 296, 468"
30914,"15, 21, 296, 468"
30915,"15, 21, 296, 468"
30916,"15, 21, 296, 468"
30917,"15, 21, 296, 468"
30920,"15, 33, 38"
30922,"45, 58"
30923,"1, 12, 38"
30926,"45, 58"
30927,66
30928,66
30929,66
30930,66
30931,66
30932,66
30937,"10, 12, 27"
30938,"10, 12, 27"
30939,"10, 12, 27"
30940,"10, 12, 27"
30941,"10, 12, 27"
30942,"10, 12, 27"
30943,"10, 12, 27"
30944,"10, 12, 27"
30945,"10, 12, 27"
30946,"10, 12, 27"
30947,"10, 12, 27"
30948,"10, 12, 27"
30949,"10, 12, 27"
30950,"10, 12, 27"
30951,"10, 12, 27"
30952,"10, 12, 27"
30953,"10, 12, 27"
30954,"10, 12, 27"
30955,"10, 12, 27"
30956,"10, 12, 27"
30957,"10, 12, 27"
30958,"10, 12, 27"
30959,"10, 12, 27"
30960,"10, 12, 27"
30961,"10, 12, 27"
30962,"10, 27"
30963,"10, 27"
30964,"10, 27"
30965,"10, 27"
30966,"10, 27"
30967,"10, 27"
30968,"10, 27"
30969,"10, 27"
30970,"10, 27"
30971,"10, 27"
30972,"10, 27"
30973,"10, 27"
30974,"10, 27"
30975,"2, 10, 17, 171"
30976,"2, 10, 17, 171"
30977,"2, 10, 17, 171"
30978,"2, 10, 17, 171"
30979,"2, 10, 17, 171"
30980,"2, 10, 17, 171"
30981,"2, 10, 17, 171"
30982,"2, 10, 17, 171"
30983,"2, 10, 17, 171"
30984,"2, 10, 17, 171"
30985,"2, 10, 17, 171"
30986,"2, 10, 17, 171"
30987,"2, 10, 17, 171"
30988,"2, 10, 17, 171"
30989,"2, 10, 17, 171"
30992,"32, 38, 41, 47"
30993,"32, 38, 41, 47"
30994,"32, 38, 41, 47"
30995,"32, 38, 41, 47"
30996,"32, 38, 41, 47"
31012,38
31013,38
31025,"12, 15, 18"
31026,"12, 15, 18"
31027,"12, 15, 18"
31028,"12, 15, 18"
31029,"12, 15, 18"
31030,"12, 15, 18"
31031,"12, 15, 18"
31032,"12, 15, 18"
31033,"12, 15, 18"
31034,"12, 15, 18"
31035,"12, 15, 18"
31036,"12, 15, 18"
31037,"12, 15, 18"
31038,"12, 15, 18"
31039,"12, 15, 18"
31040,15
31041,15
31042,15
31043,15
31044,15
31052,4
31053,4
31054,"42, 495"
31055,"42, 495"
31056,"42, 495"
31057,"42, 495"
31058,"42, 495"
31059,"42, 495"
31060,"42, 495"
31061,"42, 495"
31062,"42, 495"
31063,"42, 495"
31064,"42, 495"
31065,"42, 495"
31066,"42, 495"
31067,"42, 495"
31068,"42, 495"
31091,"183, 236"
31092,"183, 236"
31093,"183, 236"
31094,"183, 236"
31095,"183, 236"
31096,"183, 236"
31097,"183, 236"
31098,"183, 236"
31099,"183, 236"
31101,"183, 236"
31119,8
31120,8
31121,8
31122,8
31123,"15, 38, 41, 297"
31125,"15, 38, 250"
31126,8
31127,8
31128,8
31129,8
31130,8
31131,8
31132,8
31133,8
31134,8
31135,8
31136,8
31137,"15, 38, 250"
31138,"15, 41, 76"
31142,8
31143,8
31144,8
31145,8
31146,8
31147,8
31148,8
31149,8
31150,8
31151,"4, 66"
31152,"4, 66"
31153,"19, 21"
31154,21
31155,"19, 171"
31156,"19, 21"
31157,"38, 79"
31158,"19, 171"
31159,"19, 79"
31160,"12, 31"
31161,"21, 79"
31162,"21, 171"
31164,"15, 38"
31165,"79, 171"
31166,"15, 21, 171, 296"
31167,"21, 171"
31201,"41, 103, 171"
31202,"41, 103, 171"
31203,"41, 103, 171"
31204,"41, 103, 171"
31205,"41, 103, 171"
31206,"1, 2, 17, 41, 103, 171, 186"
31207,"1, 2, 17, 41, 103, 171, 186"
31208,"1, 2, 17, 41, 103, 171, 186"
31209,"1, 2, 17, 41, 103, 171, 186"
31210,"1, 2, 17, 41, 103, 171, 186"
31211,"1, 2, 17, 41, 103, 171, 186"
31212,"1, 2, 17, 41, 103, 171, 186"
31216,"1, 2, 17, 41, 103, 171, 186"
31217,"1, 2, 17, 41, 103, 171, 186"
31218,"1, 2, 17, 41, 103, 171, 186"
31219,"1, 2, 17, 41, 103, 171, 186"
31220,"1, 2, 17, 41, 103, 171, 186"
31221,"1, 2, 17, 41, 103, 171, 186"
31222,"1, 2, 17, 41, 103, 171, 186"
31223,"1, 2, 17, 41, 103, 171, 186"
31224,"1, 2, 17, 41, 103, 171, 186"
31225,"1, 2, 17, 41, 103, 171, 186"
31226,"1, 2, 17, 41, 103, 171, 186"
31227,"1, 2, 17, 41, 103, 171, 186"
31228,"1, 2, 17, 41, 103, 171, 186"
31229,"1, 2, 17, 41, 103, 171, 186"
31230,"1, 2, 17, 41, 103, 171, 186"
31231,"1, 2, 17, 41, 103, 171, 186"
31232,"1, 2, 17, 41, 103, 171, 186"
31233,5
31234,5
31235,5
31236,5
31237,5
31238,5
31239,5
31240,5
31241,5
31242,5
31243,5
31244,5
31245,5
31246,5
31247,5
31248,5
31249,5
31250,5
31251,"1, 32, 38, 49, 103"
31252,31
31253,31
31254,31
31255,31
31256,31
31257,31
31258,31
31259,31
31260,31
31261,31
31262,31
31263,31
31264,31
31265,31
31266,31
31267,31
31300,"25, 31"
31301,"25, 31"
31302,"25, 31"
31303,"25, 31"
31304,"25, 31"
31305,"25, 31"
31306,"76, 224, 362"
31307,"76, 224, 362"
31308,"76, 224, 362"
31311,"25, 27"
31312,"25, 27"
31313,"25, 27"
31314,"25, 27"
31315,"25, 27"
31316,"25, 27"
31317,"25, 27"
31318,"25, 27"
31319,"25, 27"
31320,"25, 27"
31322,"25, 27"
31323,"25, 27"
31324,"25, 27"
31325,"25, 27"
31326,"25, 27"
31335,"2, 17, 102"
31336,"2, 17, 102"
31337,"2, 17, 102"
31338,"2, 17, 102"
31339,"2, 17, 102"
31340,"2, 17, 102"
31341,"2, 17, 102"
31342,"2, 17, 102"
31343,"10, 85"
31344,"10, 85"
31345,"10, 85"
31346,"10, 85"
31347,"10, 85"
31348,"10, 85"
31353,"33, 94"
31354,"33, 94"
31355,"33, 94"
31356,"33, 94"
31357,"2, 10, 12, 17, 171"
31358,"2, 10, 12, 17, 171"
31359,"2, 10, 12, 17, 171"
31360,"2, 10, 12, 17, 171"
31361,"2, 10, 12, 17, 171"
31362,"2, 10, 12, 17, 171"
31363,"2, 10, 12, 17, 171"
31364,"2, 10, 12, 17, 171"
31365,"2, 10, 12, 17, 171"
31366,"2, 10, 12, 17, 171"
31367,"2, 10, 12, 17, 171"
31375,21
31377,"15, 66"
31378,"15, 66"
31379,"15, 66"
31380,"15, 66"
31381,"15, 66"
31382,"15, 66"
31383,"15, 66"
31384,"15, 66"
31385,"38, 41, 250"
31387,"12, 76, 103"
31388,"18, 49, 1235"
31389,180
31390,180
31391,180
31392,180
31402,"12, 76"
31403,"38, 107"
31404,"42, 456"
31405,"42, 456"
31406,"42, 456"
31407,"42, 456"
31408,"42, 456"
31409,"42, 456"
31410,"42, 456"
31411,"42, 456"
31412,"42, 456"
31413,"42, 456"
31414,"42, 456"
31415,"42, 456"
31416,"42, 456"
31417,"42, 456"
31418,"42, 456"
31419,"42, 456"
31420,"42, 456"
31426,"12, 45, 111"
31427,"12, 45, 111"
31428,"12, 45, 111"
31433,"12, 45, 111"
31434,"12, 45, 111"
31435,"12, 45, 111"
31436,"12, 45, 111"
31437,"12, 45, 111"
31438,"12, 45, 111"
31439,"12, 45, 111"
31440,"12, 45, 111"
31441,"12, 45, 111"
31446,"12, 45, 111"
31448,"12, 17, 27, 250"
31449,"12, 17, 27, 250"
31452,"12, 17, 27, 250"
31455,"240, 297"
31456,"240, 297"
31457,"240, 297"
31458,"240, 297"
31459,"240, 297"
31460,"240, 297"
31461,"240, 297"
31462,"240, 297"
31463,"33, 362"
31464,"33, 362"
31465,"33, 362"
31466,"33, 362"
31468,"1, 15, 32, 38"
31469,"1, 15, 32, 38"
31470,"17, 27, 38"
31471,"12, 17, 27, 250"
31472,"12, 17, 27, 250"
31473,"12, 17, 27, 250"
31474,"10, 442"
31475,"10, 442"
31476,"10, 442"
31477,"10, 442"
31478,"10, 442"
31479,"10, 442"
31480,"10, 442"
31481,"10, 442"
31482,"3, 12"
31483,"3, 12"
31484,"3, 12"
31485,"3, 12"
31486,"3, 12"
31552,"15, 250"
31553,"15, 250"
31554,"15, 250"
31555,42
31561,42
31562,42
31563,42
31564,42
31565,42
31566,42
31567,42
31568,"15, 182"
31569,"15, 182"
31570,"15, 182"
31571,"15, 182"
31572,"15, 182"
31573,"15, 182"
31574,"15, 182"
31575,"15, 182"
31576,"15, 182"
31577,"15, 182"
31578,"15, 182"
31581,"47, 70"
31582,"47, 70"
31583,"47, 70"
31584,"47, 70"
31586,"47, 70"
31588,"47, 70"
31590,"47, 70"
31591,"47, 70"
31592,"47, 70"
31593,"15, 169"
31594,"15, 169"
31595,"15, 169"
31596,"15, 169"
31597,"15, 169"
31598,"46, 184, 502"
31599,"46, 184, 502"
31600,"46, 184, 502"
31601,"46, 184, 502"
31602,"46, 184, 502"
31603,"46, 184, 502"
31604,"46, 184, 502"
31605,"46, 184, 502"
31606,"46, 184, 502"
31607,"10, 31"
31608,"10, 31"
31609,"10, 31"
31610,"10, 31"
31611,"10, 31"
31612,"10, 31"
31613,"10, 31"
31614,"10, 31"
31615,"10, 31"
31616,"10, 31"
31617,"19, 81"
31618,19
31619,"19, 21"
31620,"19, 79"
31621,"14, 19"
31622,"14, 19"
31623,"14, 19"
31624,"19, 79"
31625,"19, 79"
31626,"19, 79"
31627,"14, 19"
31628,"19, 79"
31629,15
31630,15
31631,15
31632,15
31633,15
31634,15
31635,15
31636,15
31637,15
31638,15
31639,15
31640,15
31641,15
31642,15
31643,15
31644,15
31645,15
31646,85
31647,85
31648,85
31649,85
31650,85
31670,"1, 15, 22"
31671,"1, 15, 22"
31672,"1, 15, 22"
31673,"1, 15, 22"
31674,"1, 15, 22"
31675,"1, 15, 22"
31676,"1, 14, 15, 22"
31677,"1, 14, 15, 22"
31678,"1, 15, 22"
31679,"1, 15, 22"
31680,"1, 15, 22"
31681,"1, 15, 22"
31682,"1, 15, 22"
31683,"38, 322"
31684,"38, 322"
31685,"38, 322"
31686,"38, 322"
31687,"38, 322"
31688,"38, 322"
31689,"38, 322"
31691,"38, 322"
31692,"38, 322"
31693,"38, 322"
31694,"38, 322"
31695,"38, 322"
31696,"38, 322"
31697,"38, 322"
31698,"38, 322"
31699,"38, 322"
31700,"38, 322"
31701,"38, 322"
31702,"38, 322"
31703,"38, 322"
31704,"38, 322"
31705,"38, 322"
31706,"38, 322"
31707,"38, 322"
31708,"38, 322"
31709,"38, 322"
31710,"38, 322"
31711,"38, 322"
31712,"38, 322"
31714,36
31715,76
31716,76
31717,76
31718,76
31719,76
31720,76
31722,76
31723,76
31724,76
31725,76
31726,76
31727,"38, 94"
31728,"38, 94"
31729,"38, 94"
31730,"38, 94"
31731,"38, 94"
31732,"15, 17, 362"
31733,"15, 17, 362"
31734,"15, 17, 362"
31735,"15, 17, 362"
31736,"15, 17, 362"
31737,"15, 17, 362"
31738,"15, 17, 362"
31739,"15, 17, 362"
31740,"15, 17, 362"
31741,"15, 17, 362"
31742,"15, 17, 362"
31743,"15, 17, 362"
31744,"15, 17, 362"
31745,"15, 17, 362"
31746,"15, 17, 362"
31747,"15, 17, 362"
31748,"15, 17, 362"
31749,"15, 17, 362"
31750,"15, 17, 362"
31751,"15, 17, 362"
31752,"15, 17, 362"
31753,"15, 17, 362"
31754,"15, 17, 362"
31755,"15, 17, 362"
31761,38
31762,38
31763,38
31764,38
31765,94
31766,94
31767,94
31768,94
31769,94
31770,94
31771,94
31772,94
31773,94
31775,"38, 53"
31776,"38, 53"
31777,"38, 53"
31778,"38, 53"
31779,"38, 53"
31780,"1, 250"
31781,"1, 250"
31782,"1, 250"
31783,"1, 250"
31784,"1, 250"
31785,"1, 250"
31786,"27, 100"
31787,"27, 100"
31788,"27, 100"
31789,"27, 100"
31790,"27, 100"
31791,"27, 100"
31792,"27, 100"
31793,"27, 100"
31794,"27, 100"
31795,"27, 100"
31796,"27, 100"
31797,"27, 100"
31800,"2, 27, 103"
31801,"27, 66, 103"
31802,"27, 66"
31803,"32, 362"
31804,90
31805,66
31806,"2, 27, 103"
31807,103
31808,"38, 47"
31809,66
31810,"2, 41"
31811,"2, 103"
31812,"20, 38"
31813,"20, 38"
31814,"20, 38"
31815,"20, 38"
31816,"20, 38"
31817,"20, 38"
31818,"20, 38"
31819,5
31820,"30, 32, 107"
31821,"1, 38, 250"
31822,"1, 38, 250"
31823,"1, 38, 250"
31824,"1, 38, 250"
31825,"1, 38, 250"
31826,"1, 38, 250"
31827,"1, 38, 250"
31828,"1, 38, 250"
31829,"1, 38, 250"
31830,"1, 38, 250"
31831,"1, 38, 250"
31832,"1, 38, 250"
31833,"1, 38, 250"
31834,"1, 38, 250"
31835,"12, 85"
31836,"12, 85"
31837,"12, 85"
31838,"12, 85"
31839,"12, 85"
31840,"12, 85"
31841,"12, 85"
31842,"12, 85"
31843,"12, 85"
31844,"12, 85"
31845,"12, 85"
31846,"12, 85"
31847,"183, 297"
31848,"183, 297"
31849,"183, 297"
31850,"183, 297"
31851,"183, 297"
31852,"183, 297"
31853,"183, 297"
31854,"183, 297"
31855,"183, 297"
31856,"183, 297"
31857,"1, 17, 38, 42"
31858,"1, 17, 38, 42"
31859,"1, 17, 38, 42"
31860,"1, 17, 38, 42"
31861,"1, 17, 38, 42"
31862,"1, 17, 38, 42"
31863,"1, 17, 38, 42"
31864,"1, 17, 38, 42"
31865,"1, 17, 38, 42"
31866,"1, 17, 38, 42"
31867,"1, 17, 38, 42"
31868,"1, 17, 38, 42"
31869,"10, 12, 504, 619"
31871,"10, 179, 504, 619"
31873,"12, 31, 504, 619"
31874,"10, 17, 504, 619"
31875,"10, 296, 362, 504, 619"
31876,"10, 100, 504, 619"
31878,"10, 12, 504, 619"
31879,"10, 79, 504, 619"
31880,"10, 296, 468, 504, 619"
31881,"15, 468, 504"
31882,"1, 15, 250"
31883,"1, 15, 250"
31884,"1, 15, 250"
31886,"12, 25, 89"
31887,"77, 177"
31888,"77, 177"
31889,"77, 177"
31898,"32, 38"
31899,"32, 38"
31900,"32, 38"
31901,"32, 38"
31902,"32, 38"
31903,"32, 38"
31904,"32, 38"
31905,"32, 38"
31908,"183, 184"
31909,"183, 184"
31910,"183, 184"
31911,"183, 184"
31912,"183, 184"
31913,"183, 184"
31921,"17, 38, 66"
31922,"17, 38, 66"
31923,"17, 38, 66"
31924,"17, 38, 66"
31925,"17, 38, 66"
31926,"17, 38, 66"
31927,"17, 38, 66"
31928,"17, 38, 66"
31929,"17, 38, 66"
31930,"17, 38, 66"
31931,"17, 38, 66"
31933,"66, 77"
31934,"66, 77"
31935,"66, 77"
31936,"66, 77"
31937,"66, 77"
31938,"66, 77"
31939,"66, 77"
31940,"66, 77"
31941,"66, 77"
31942,"66, 77"
31943,"66, 77"
31944,"66, 77"
31945,"66, 77"
31979,"1, 38, 41, 187"
31991,"15, 17, 27, 94"
31992,"15, 17, 27, 94"
31993,"15, 17, 27, 94"
31994,"15, 17, 27, 94"
31995,"15, 17, 27, 94"
31996,"15, 17, 27, 94"
31997,"15, 17, 27, 94"
31999,66
32000,66
32001,66
32002,66
32003,"26, 38"
32004,"26, 38"
32005,"26, 38"
32006,"26, 38"
32007,"26, 38"
32008,"26, 38"
32009,"26, 38"
32010,"26, 38"
32011,"26, 38"
32012,"26, 38"
32013,"26, 38"
32014,"12, 85"
32015,"12, 85"
32016,"12, 85"
32017,"12, 85"
32018,"12, 85"
32019,"12, 85"
32020,"12, 85"
32021,"12, 85"
32022,"12, 85"
32027,"12, 17, 38"
32030,"1, 15, 38"
32031,"1, 15, 38"
32032,"1, 15, 38"
32033,"1, 15, 38"
32034,"1, 15, 38"
32035,"1, 15, 38"
32036,"1, 15, 38"
32037,"38, 70"
32038,"38, 70"
32039,"38, 70"
32040,"38, 70"
32041,"38, 70"
32042,"38, 70"
32043,"38, 70"
32044,322
32045,322
32046,322
32047,"25, 66, 85"
32048,"25, 66, 85"
32049,"25, 66, 85"
32050,"25, 66, 85"
32051,"25, 66, 85"
32052,"25, 66, 85"
32053,15
32054,15
32055,15
32056,15
32057,15
32058,15
32059,15
32060,15
32061,15
32062,15
32063,15
32064,15
32065,"36, 98, 113"
32066,"36, 98, 113"
